Budget,Channel Group,Response,Region ,Country,Brand,Channel
251000,GourmetTVGourmet Revelations,385.2555381,EUR,UK,Gourmet,TVGourmet Revelations
251000,GourmetShopmiumGourmet Mon Petit,25687.22635,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
251000,GourmetTVGourmet Mon Petit,264146.1129,EUR,UK,Gourmet,TVGourmet Mon Petit
251000,GourmetSocial FB IGGourmet Revelations,4087.450143,EUR,UK,Gourmet,Social FB IGGourmet Revelations
251000,GourmetSocial PinterestGourmet Revelations,584523.4547,EUR,UK,Gourmet,Social PinterestGourmet Revelations
251000,GourmetShopmiumGourmet Revelations,17.62524373,EUR,UK,Gourmet,ShopmiumGourmet Revelations
251000,GourmetBVODGourmet Revelations,774.0440597,EUR,UK,Gourmet,BVODGourmet Revelations
251000,GourmetYouTubeGourmet Revelations,1.701442477,EUR,UK,Gourmet,YouTubeGourmet Revelations
251000,GourmetProgrammatic VideoGourmet Revelations,0.084068489,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
251000,Purina OneTVBifensis Microbiome,209980.7731,EUR,UK,Purina One,TVBifensis Microbiome
251000,Purina OneSocial Pinterest Bifensis Microbiome,3047891.316,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
251000,Purina OneShopmiumBifensis Microbiome,316093.6053,EUR,UK,Purina One,ShopmiumBifensis Microbiome
251000,Purina OneProgrammatic VideoBifensis Microbiome,11995.32362,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
251000,Purina OneBVODBifensis Microbiome,347810.3987,EUR,UK,Purina One,BVODBifensis Microbiome
251000,Purina OneSocial PinterestBifensis Microbiome,1484539.365,EUR,UK,Purina One,Social PinterestBifensis Microbiome
261000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
261000,BakersProgrammatic VideoSuper Foods,178161.4778,EUR,UK,Bakers,Programmatic VideoSuper Foods
261000,BakersYoutubeSuper Foods,177607.4194,EUR,UK,Bakers,YoutubeSuper Foods
261000,BakersDirect VideoSuper Foods,217.9951331,EUR,UK,Bakers,Direct VideoSuper Foods
261000,BakersTVSuper Foods,197019.3013,EUR,UK,Bakers,TVSuper Foods
261000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
261000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.997,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
261000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
261000,WinalotPrintWinalot Great British Dogs Partnership,371576.5142,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
261000,WinalotDigitalWinalot Great British Dogs Partnership,50066.9146,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
261000,FelixBVODNaturally Delicious,107377.2517,EUR,UK,Felix,BVODNaturally Delicious
261000,FelixYoutubeNaturally Delicious,20066.80761,EUR,UK,Felix,YoutubeNaturally Delicious
261000,FelixSocial FB IGFelix Treats,243170.2714,EUR,UK,Felix,Social FB IGFelix Treats
261000,FelixTVIGTBAC,872795.7316,EUR,UK,Felix,TVIGTBAC
261000,FelixShopmiumNaturally Delicious,194857.5417,EUR,UK,Felix,ShopmiumNaturally Delicious
261000,FelixSocial FB IGFelix PicknMix,505912.2372,EUR,UK,Felix,Social FB IGFelix PicknMix
261000,FelixSocial SnapchatFelix PicknMix,291257.9163,EUR,UK,Felix,Social SnapchatFelix PicknMix
261000,FelixProgrammatic DisplayNaturally Delicious,2637064.938,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
261000,FelixSocial FB IGIGTBAC,1601450.741,EUR,UK,Felix,Social FB IGIGTBAC
261000,FelixProgrammatic VideoIGTBAC,183.118589,EUR,UK,Felix,Programmatic VideoIGTBAC
261000,FelixBVODIGTBAC,612689.2482,EUR,UK,Felix,BVODIGTBAC
261000,FelixYouTubeIGTBAC,956523.193,EUR,UK,Felix,YouTubeIGTBAC
261000,FelixSocial TikTokIGTBAC,1009525.961,EUR,UK,Felix,Social TikTokIGTBAC
261000,GourmetBVODGourmet Mon Petit,19689.20099,EUR,UK,Gourmet,BVODGourmet Mon Petit
261000,GourmetProgrammatic VideoGourmet Mon Petit,25587.087,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
261000,GourmetSocial FB IGGourmet Mon Petit,18375.07526,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
261000,GourmetSocial PinterestGourmet Mon Petit,491803.7363,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
261000,GourmetTVGourmet Revelations,394.1529484,EUR,UK,Gourmet,TVGourmet Revelations
261000,GourmetShopmiumGourmet Mon Petit,25687.22645,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
261000,GourmetTVGourmet Mon Petit,270655.2447,EUR,UK,Gourmet,TVGourmet Mon Petit
261000,GourmetSocial FB IGGourmet Revelations,4248.439184,EUR,UK,Gourmet,Social FB IGGourmet Revelations
261000,GourmetSocial PinterestGourmet Revelations,607545.5998,EUR,UK,Gourmet,Social PinterestGourmet Revelations
261000,GourmetShopmiumGourmet Revelations,17.62524377,EUR,UK,Gourmet,ShopmiumGourmet Revelations
261000,GourmetBVODGourmet Revelations,774.045267,EUR,UK,Gourmet,BVODGourmet Revelations
261000,GourmetYouTubeGourmet Revelations,1.735874844,EUR,UK,Gourmet,YouTubeGourmet Revelations
261000,GourmetProgrammatic VideoGourmet Revelations,0.087213974,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
261000,Purina OneTVBifensis Microbiome,214394.8356,EUR,UK,Purina One,TVBifensis Microbiome
261000,Purina OneSocial Pinterest Bifensis Microbiome,3162268.661,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
261000,Purina OneShopmiumBifensis Microbiome,316093.6063,EUR,UK,Purina One,ShopmiumBifensis Microbiome
261000,Purina OneProgrammatic VideoBifensis Microbiome,12441.75481,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
261000,Purina OneBVODBifensis Microbiome,347810.4089,EUR,UK,Purina One,BVODBifensis Microbiome
261000,Purina OneSocial PinterestBifensis Microbiome,1540249.249,EUR,UK,Purina One,Social PinterestBifensis Microbiome
271000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
271000,BakersProgrammatic VideoSuper Foods,184308.0156,EUR,UK,Bakers,Programmatic VideoSuper Foods
271000,BakersYoutubeSuper Foods,183718.4456,EUR,UK,Bakers,YoutubeSuper Foods
271000,BakersDirect VideoSuper Foods,225.5159247,EUR,UK,Bakers,Direct VideoSuper Foods
271000,BakersTVSuper Foods,201100.9209,EUR,UK,Bakers,TVSuper Foods
271000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
271000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.998,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
271000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
271000,WinalotPrintWinalot Great British Dogs Partnership,371576.5143,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
271000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
271000,FelixBVODNaturally Delicious,107377.252,EUR,UK,Felix,BVODNaturally Delicious
271000,FelixYoutubeNaturally Delicious,20832.64879,EUR,UK,Felix,YoutubeNaturally Delicious
271000,FelixSocial FB IGFelix Treats,252443.8512,EUR,UK,Felix,Social FB IGFelix Treats
271000,FelixTVIGTBAC,895738.2946,EUR,UK,Felix,TVIGTBAC
271000,FelixShopmiumNaturally Delicious,194857.5427,EUR,UK,Felix,ShopmiumNaturally Delicious
271000,FelixSocial FB IGFelix PicknMix,525081.1403,EUR,UK,Felix,Social FB IGFelix PicknMix
271000,FelixSocial SnapchatFelix PicknMix,302293.6146,EUR,UK,Felix,Social SnapchatFelix PicknMix
271000,FelixProgrammatic DisplayNaturally Delicious,2731721.876,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
271000,FelixSocial FB IGIGTBAC,1662138.356,EUR,UK,Felix,Social FB IGIGTBAC
271000,FelixProgrammatic VideoIGTBAC,189.6915955,EUR,UK,Felix,Programmatic VideoIGTBAC
271000,FelixBVODIGTBAC,612689.2625,EUR,UK,Felix,BVODIGTBAC
271000,FelixYouTubeIGTBAC,992239.942,EUR,UK,Felix,YouTubeIGTBAC
271000,FelixSocial TikTokIGTBAC,1047776.677,EUR,UK,Felix,Social TikTokIGTBAC
271000,GourmetBVODGourmet Mon Petit,19689.20129,EUR,UK,Gourmet,BVODGourmet Mon Petit
271000,GourmetProgrammatic VideoGourmet Mon Petit,25987.63644,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
271000,GourmetSocial FB IGGourmet Mon Petit,19070.76389,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
271000,GourmetSocial PinterestGourmet Mon Petit,510423.6475,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
271000,GourmetTVGourmet Revelations,402.7118697,EUR,UK,Gourmet,TVGourmet Revelations
271000,GourmetShopmiumGourmet Mon Petit,25687.22649,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
271000,GourmetTVGourmet Mon Petit,276943.9795,EUR,UK,Gourmet,TVGourmet Mon Petit
271000,GourmetSocial FB IGGourmet Revelations,4409.287007,EUR,UK,Gourmet,Social FB IGGourmet Revelations
271000,GourmetSocial PinterestGourmet Revelations,630547.5502,EUR,UK,Gourmet,Social PinterestGourmet Revelations
271000,GourmetShopmiumGourmet Revelations,17.62524379,EUR,UK,Gourmet,ShopmiumGourmet Revelations
271000,GourmetBVODGourmet Revelations,774.0460028,EUR,UK,Gourmet,BVODGourmet Revelations
271000,GourmetYouTubeGourmet Revelations,1.768711936,EUR,UK,Gourmet,YouTubeGourmet Revelations
271000,GourmetProgrammatic VideoGourmet Revelations,0.090344503,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
271000,Purina OneTVBifensis Microbiome,218614.7826,EUR,UK,Purina One,TVBifensis Microbiome
271000,Purina OneSocial Pinterest Bifensis Microbiome,3276127.505,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
271000,Purina OneShopmiumBifensis Microbiome,316093.6068,EUR,UK,Purina One,ShopmiumBifensis Microbiome
271000,Purina OneProgrammatic VideoBifensis Microbiome,12885.88558,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
271000,Purina OneBVODBifensis Microbiome,347810.4141,EUR,UK,Purina One,BVODBifensis Microbiome
271000,Purina OneSocial PinterestBifensis Microbiome,1595706.586,EUR,UK,Purina One,Social PinterestBifensis Microbiome
281000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
281000,BakersProgrammatic VideoSuper Foods,190407.908,EUR,UK,Bakers,Programmatic VideoSuper Foods
281000,BakersYoutubeSuper Foods,189781.934,EUR,UK,Bakers,YoutubeSuper Foods
281000,BakersDirect VideoSuper Foods,232.9796416,EUR,UK,Bakers,Direct VideoSuper Foods
281000,BakersTVSuper Foods,205015.5824,EUR,UK,Bakers,TVSuper Foods
281000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
281000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
281000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
281000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
281000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
281000,FelixBVODNaturally Delicious,107377.2522,EUR,UK,Felix,BVODNaturally Delicious
281000,FelixYoutubeNaturally Delicious,21598.26902,EUR,UK,Felix,YoutubeNaturally Delicious
281000,FelixSocial FB IGFelix Treats,261714.2466,EUR,UK,Felix,Social FB IGFelix Treats
281000,FelixTVIGTBAC,918084.0254,EUR,UK,Felix,TVIGTBAC
281000,FelixShopmiumNaturally Delicious,194857.5432,EUR,UK,Felix,ShopmiumNaturally Delicious
281000,FelixSocial FB IGFelix PicknMix,544234.3193,EUR,UK,Felix,Social FB IGFelix PicknMix
281000,FelixSocial SnapchatFelix PicknMix,313320.2603,EUR,UK,Felix,Social SnapchatFelix PicknMix
281000,FelixProgrammatic DisplayNaturally Delicious,2825928.723,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
281000,FelixSocial FB IGIGTBAC,1722776.85,EUR,UK,Felix,Social FB IGIGTBAC
281000,FelixProgrammatic VideoIGTBAC,196.2333475,EUR,UK,Felix,Programmatic VideoIGTBAC
281000,FelixBVODIGTBAC,612689.2699,EUR,UK,Felix,BVODIGTBAC
281000,FelixYouTubeIGTBAC,1027889.148,EUR,UK,Felix,YouTubeIGTBAC
281000,FelixSocial TikTokIGTBAC,1085996.016,EUR,UK,Felix,Social TikTokIGTBAC
281000,GourmetBVODGourmet Mon Petit,19689.20144,EUR,UK,Gourmet,BVODGourmet Mon Petit
281000,GourmetProgrammatic VideoGourmet Mon Petit,26365.26314,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
281000,GourmetSocial FB IGGourmet Mon Petit,19765.84228,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
281000,GourmetSocial PinterestGourmet Mon Petit,529027.2256,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
281000,GourmetTVGourmet Revelations,410.9451792,EUR,UK,Gourmet,TVGourmet Revelations
281000,GourmetShopmiumGourmet Mon Petit,25687.22651,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
281000,GourmetTVGourmet Mon Petit,283019.78,EUR,UK,Gourmet,TVGourmet Mon Petit
281000,GourmetSocial FB IGGourmet Revelations,4569.993737,EUR,UK,Gourmet,Social FB IGGourmet Revelations
281000,GourmetSocial PinterestGourmet Revelations,653529.3236,EUR,UK,Gourmet,Social PinterestGourmet Revelations
281000,GourmetShopmiumGourmet Revelations,17.6252438,EUR,UK,Gourmet,ShopmiumGourmet Revelations
281000,GourmetBVODGourmet Revelations,774.0464512,EUR,UK,Gourmet,BVODGourmet Revelations
281000,GourmetYouTubeGourmet Revelations,1.800027664,EUR,UK,Gourmet,YouTubeGourmet Revelations
281000,GourmetProgrammatic VideoGourmet Revelations,0.093460146,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
281000,Purina OneTVBifensis Microbiome,222649.1505,EUR,UK,Purina One,TVBifensis Microbiome
281000,Purina OneSocial Pinterest Bifensis Microbiome,3389470.198,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
281000,Purina OneShopmiumBifensis Microbiome,316093.607,EUR,UK,Purina One,ShopmiumBifensis Microbiome
281000,Purina OneProgrammatic VideoBifensis Microbiome,13327.72777,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
281000,Purina OneBVODBifensis Microbiome,347810.4168,EUR,UK,Purina One,BVODBifensis Microbiome
281000,Purina OneSocial PinterestBifensis Microbiome,1650912.521,EUR,UK,Purina One,Social PinterestBifensis Microbiome
291000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
291000,BakersProgrammatic VideoSuper Foods,196461.5088,EUR,UK,Bakers,Programmatic VideoSuper Foods
291000,BakersYoutubeSuper Foods,195798.2544,EUR,UK,Bakers,YoutubeSuper Foods
291000,BakersDirect VideoSuper Foods,240.3867171,EUR,UK,Bakers,Direct VideoSuper Foods
291000,BakersTVSuper Foods,208770.115,EUR,UK,Bakers,TVSuper Foods
291000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
291000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
291000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
291000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
291000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
291000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
291000,FelixYoutubeNaturally Delicious,22363.66835,EUR,UK,Felix,YoutubeNaturally Delicious
291000,FelixSocial FB IGFelix Treats,270981.4586,EUR,UK,Felix,Social FB IGFelix Treats
291000,FelixTVIGTBAC,939848.4501,EUR,UK,Felix,TVIGTBAC
291000,FelixShopmiumNaturally Delicious,194857.5434,EUR,UK,Felix,ShopmiumNaturally Delicious
291000,FelixSocial FB IGFelix PicknMix,563371.7873,EUR,UK,Felix,Social FB IGFelix PicknMix
291000,FelixSocial SnapchatFelix PicknMix,324337.861,EUR,UK,Felix,Social SnapchatFelix PicknMix
291000,FelixProgrammatic DisplayNaturally Delicious,2919687.619,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
291000,FelixSocial FB IGIGTBAC,1783366.265,EUR,UK,Felix,Social FB IGIGTBAC
291000,FelixProgrammatic VideoIGTBAC,202.7439936,EUR,UK,Felix,Programmatic VideoIGTBAC
291000,FelixBVODIGTBAC,612689.2738,EUR,UK,Felix,BVODIGTBAC
291000,FelixYouTubeIGTBAC,1063470.938,EUR,UK,Felix,YouTubeIGTBAC
291000,FelixSocial TikTokIGTBAC,1124184.005,EUR,UK,Felix,Social TikTokIGTBAC
291000,GourmetBVODGourmet Mon Petit,19689.20152,EUR,UK,Gourmet,BVODGourmet Mon Petit
291000,GourmetProgrammatic VideoGourmet Mon Petit,26721.27893,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
291000,GourmetSocial FB IGGourmet Mon Petit,20460.31096,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
291000,GourmetSocial PinterestGourmet Mon Petit,547614.4849,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
291000,GourmetTVGourmet Revelations,418.8652644,EUR,UK,Gourmet,TVGourmet Revelations
291000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
291000,GourmetTVGourmet Mon Petit,288889.8559,EUR,UK,Gourmet,TVGourmet Mon Petit
291000,GourmetSocial FB IGGourmet Revelations,4730.559497,EUR,UK,Gourmet,Social FB IGGourmet Revelations
291000,GourmetSocial PinterestGourmet Revelations,676490.9377,EUR,UK,Gourmet,Social PinterestGourmet Revelations
291000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
291000,GourmetBVODGourmet Revelations,774.0467245,EUR,UK,Gourmet,BVODGourmet Revelations
291000,GourmetYouTubeGourmet Revelations,1.829892513,EUR,UK,Gourmet,YouTubeGourmet Revelations
291000,GourmetProgrammatic VideoGourmet Revelations,0.096560975,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
291000,Purina OneTVBifensis Microbiome,226506.1006,EUR,UK,Purina One,TVBifensis Microbiome
291000,Purina OneSocial Pinterest Bifensis Microbiome,3502299.08,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
291000,Purina OneShopmiumBifensis Microbiome,316093.6071,EUR,UK,Purina One,ShopmiumBifensis Microbiome
291000,Purina OneProgrammatic VideoBifensis Microbiome,13767.29318,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
291000,Purina OneBVODBifensis Microbiome,347810.4182,EUR,UK,Purina One,BVODBifensis Microbiome
291000,Purina OneSocial PinterestBifensis Microbiome,1705868.193,EUR,UK,Purina One,Social PinterestBifensis Microbiome
301000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
301000,BakersProgrammatic VideoSuper Foods,202469.1694,EUR,UK,Bakers,Programmatic VideoSuper Foods
301000,BakersYoutubeSuper Foods,201767.7739,EUR,UK,Bakers,YoutubeSuper Foods
301000,BakersDirect VideoSuper Foods,247.737581,EUR,UK,Bakers,Direct VideoSuper Foods
301000,BakersTVSuper Foods,212371.069,EUR,UK,Bakers,TVSuper Foods
301000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
301000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
301000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
301000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
301000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
301000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
301000,FelixYoutubeNaturally Delicious,23128.84687,EUR,UK,Felix,YoutubeNaturally Delicious
301000,FelixSocial FB IGFelix Treats,280245.4883,EUR,UK,Felix,Social FB IGFelix Treats
301000,FelixTVIGTBAC,961046.6908,EUR,UK,Felix,TVIGTBAC
301000,FelixShopmiumNaturally Delicious,194857.5436,EUR,UK,Felix,ShopmiumNaturally Delicious
301000,FelixSocial FB IGFelix PicknMix,582493.557,EUR,UK,Felix,Social FB IGFelix PicknMix
301000,FelixSocial SnapchatFelix PicknMix,335346.4242,EUR,UK,Felix,Social SnapchatFelix PicknMix
301000,FelixProgrammatic DisplayNaturally Delicious,3013000.693,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
301000,FelixSocial FB IGIGTBAC,1843906.639,EUR,UK,Felix,Social FB IGIGTBAC
301000,FelixProgrammatic VideoIGTBAC,209.2236818,EUR,UK,Felix,Programmatic VideoIGTBAC
301000,FelixBVODIGTBAC,612689.2759,EUR,UK,Felix,BVODIGTBAC
301000,FelixYouTubeIGTBAC,1098985.44,EUR,UK,Felix,YouTubeIGTBAC
301000,FelixSocial TikTokIGTBAC,1162340.668,EUR,UK,Felix,Social TikTokIGTBAC
301000,GourmetBVODGourmet Mon Petit,19689.20156,EUR,UK,Gourmet,BVODGourmet Mon Petit
301000,GourmetProgrammatic VideoGourmet Mon Petit,27056.92057,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
301000,GourmetSocial FB IGGourmet Mon Petit,21154.17045,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
301000,GourmetSocial PinterestGourmet Mon Petit,566185.4398,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
301000,GourmetTVGourmet Revelations,426.4840415,EUR,UK,Gourmet,TVGourmet Revelations
301000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
301000,GourmetTVGourmet Mon Petit,294561.1731,EUR,UK,Gourmet,TVGourmet Mon Petit
301000,GourmetSocial FB IGGourmet Revelations,4890.984412,EUR,UK,Gourmet,Social FB IGGourmet Revelations
