Time_Period,Budget/Revenue,Value,Optimisation Type,Channel,Scenario
29/01/2023,LT Revenue,3939.975625,Blended,Social FB IG,3m Exhaust
05/02/2023,LT Revenue,14.92471367,Blended,BVOD,3m Exhaust
05/02/2023,LT Revenue,12.56551599,Blended,Programmatic Video,3m Exhaust
05/02/2023,LT Revenue,7876.458486,Blended,Youtube,3m Exhaust
05/02/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
05/02/2023,LT Revenue,141723.2281,Blended,TV,3m Exhaust
05/02/2023,LT Revenue,2099.097634,Blended,Social FB IG,3m Exhaust
12/02/2023,LT Revenue,8.803856374,Blended,BVOD,3m Exhaust
12/02/2023,LT Revenue,3.133724837,Blended,Programmatic Video,3m Exhaust
12/02/2023,LT Revenue,2400.215909,Blended,Youtube,3m Exhaust
12/02/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
12/02/2023,LT Revenue,141723.2715,Blended,TV,3m Exhaust
12/02/2023,LT Revenue,1117.694118,Blended,Social FB IG,3m Exhaust
19/02/2023,LT Revenue,5.19323968,Blended,BVOD,3m Exhaust
19/02/2023,LT Revenue,0.781520058,Blended,Programmatic Video,3m Exhaust
19/02/2023,LT Revenue,718.2375654,Blended,Youtube,3m Exhaust
19/02/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
19/02/2023,LT Revenue,141723.2758,Blended,TV,3m Exhaust
19/02/2023,LT Revenue,594.9505205,Blended,Social FB IG,3m Exhaust
26/02/2023,LT Revenue,3.063394202,Blended,BVOD,3m Exhaust
26/02/2023,LT Revenue,0.194903251,Blended,Programmatic Video,3m Exhaust
26/02/2023,LT Revenue,213.7579853,Blended,Youtube,3m Exhaust
26/02/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
26/02/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
26/02/2023,LT Revenue,316.6417954,Blended,Social FB IG,3m Exhaust
05/03/2023,LT Revenue,1.807036294,Blended,BVOD,3m Exhaust
05/03/2023,LT Revenue,0.048606904,Blended,Programmatic Video,3m Exhaust
05/03/2023,LT Revenue,63.51455085,Blended,Youtube,3m Exhaust
05/03/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
05/03/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
05/03/2023,LT Revenue,168.507065,Blended,Social FB IG,3m Exhaust
12/03/2023,LT Revenue,1.065934582,Blended,BVOD,3m Exhaust
12/03/2023,LT Revenue,0.012122071,Blended,Programmatic Video,3m Exhaust
12/03/2023,LT Revenue,18.86318982,Blended,Youtube,3m Exhaust
12/03/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
12/03/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
12/03/2023,LT Revenue,89.6701766,Blended,Social FB IG,3m Exhaust
19/03/2023,LT Revenue,0.628773232,Blended,BVOD,3m Exhaust
19/03/2023,LT Revenue,0.003023122,Blended,Programmatic Video,3m Exhaust
19/03/2023,LT Revenue,5.601379203,Blended,Youtube,3m Exhaust
19/03/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
19/03/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
19/03/2023,LT Revenue,47.71636063,Blended,Social FB IG,3m Exhaust
26/03/2023,LT Revenue,0.370900508,Blended,BVOD,3m Exhaust
26/03/2023,LT Revenue,0.000753936,Blended,Programmatic Video,3m Exhaust
26/03/2023,LT Revenue,1.663245604,Blended,Youtube,3m Exhaust
26/03/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
26/03/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
26/03/2023,LT Revenue,25.39106669,Blended,Social FB IG,3m Exhaust
02/04/2023,LT Revenue,0.218786614,Blended,BVOD,3m Exhaust
02/04/2023,LT Revenue,20453.44125,Blended,Programmatic Video,3m Exhaust
02/04/2023,LT Revenue,0.493869631,Blended,Youtube,3m Exhaust
02/04/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
02/04/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
02/04/2023,LT Revenue,13.51112687,Blended,Social FB IG,3m Exhaust
09/04/2023,LT Revenue,0.129057732,Blended,BVOD,3m Exhaust
09/04/2023,LT Revenue,25500.52444,Blended,Programmatic Video,3m Exhaust
09/04/2023,LT Revenue,0.146644789,Blended,Youtube,3m Exhaust
09/04/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
09/04/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
09/04/2023,LT Revenue,7.189531604,Blended,Social FB IG,3m Exhaust
16/04/2023,LT Revenue,0.076128503,Blended,BVOD,3m Exhaust
16/04/2023,LT Revenue,26755.89473,Blended,Programmatic Video,3m Exhaust
16/04/2023,LT Revenue,0.043543212,Blended,Youtube,3m Exhaust
16/04/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
16/04/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
16/04/2023,LT Revenue,3.825681145,Blended,Social FB IG,3m Exhaust
23/04/2023,LT Revenue,0.044906637,Blended,BVOD,3m Exhaust
23/04/2023,LT Revenue,27068.76521,Blended,Programmatic Video,3m Exhaust
23/04/2023,LT Revenue,0.012929274,Blended,Youtube,3m Exhaust
23/04/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
23/04/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
23/04/2023,LT Revenue,2.035712721,Blended,Social FB IG,3m Exhaust
30/04/2023,LT Revenue,0.026489501,Blended,BVOD,3m Exhaust
30/04/2023,LT Revenue,27146.77913,Blended,Programmatic Video,3m Exhaust
30/04/2023,LT Revenue,0.003839086,Blended,Youtube,3m Exhaust
30/04/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
30/04/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
30/04/2023,LT Revenue,1.083238207,Blended,Social FB IG,3m Exhaust
07/05/2023,LT Revenue,18719.69823,Blended,BVOD,3m Exhaust
07/05/2023,LT Revenue,27166.23421,Blended,Programmatic Video,3m Exhaust
07/05/2023,LT Revenue,0.001139939,Blended,Youtube,3m Exhaust
07/05/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
07/05/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
07/05/2023,LT Revenue,0.576409752,Blended,Social FB IG,3m Exhaust
14/05/2023,LT Revenue,29299.54724,Blended,BVOD,3m Exhaust
14/05/2023,LT Revenue,27171.08606,Blended,Programmatic Video,3m Exhaust
14/05/2023,LT Revenue,0.000338482,Blended,Youtube,3m Exhaust
14/05/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
14/05/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
14/05/2023,LT Revenue,0.306717533,Blended,Social FB IG,3m Exhaust
21/05/2023,LT Revenue,35384.95668,Blended,BVOD,3m Exhaust
21/05/2023,LT Revenue,27172.29606,Blended,Programmatic Video,3m Exhaust
21/05/2023,LT Revenue,0.000100505,Blended,Youtube,3m Exhaust
21/05/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
21/05/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
21/05/2023,LT Revenue,0.163209656,Blended,Social FB IG,3m Exhaust
28/05/2023,LT Revenue,38921.63055,Blended,BVOD,3m Exhaust
28/05/2023,LT Revenue,27172.59782,Blended,Programmatic Video,3m Exhaust
28/05/2023,LT Revenue,2.98E-05,Blended,Youtube,3m Exhaust
28/05/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
28/05/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
28/05/2023,LT Revenue,0.086846651,Blended,Social FB IG,3m Exhaust
04/06/2023,LT Revenue,40989.62698,Blended,BVOD,3m Exhaust
04/06/2023,LT Revenue,27172.67308,Blended,Programmatic Video,3m Exhaust
04/06/2023,LT Revenue,8.86E-06,Blended,Youtube,3m Exhaust
04/06/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
04/06/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
04/06/2023,LT Revenue,0.046212588,Blended,Social FB IG,3m Exhaust
11/06/2023,LT Revenue,42203.20256,Blended,BVOD,3m Exhaust
11/06/2023,LT Revenue,27172.69185,Blended,Programmatic Video,3m Exhaust
11/06/2023,LT Revenue,2.63E-06,Blended,Youtube,3m Exhaust
11/06/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
11/06/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
11/06/2023,LT Revenue,0.024590508,Blended,Social FB IG,3m Exhaust
18/06/2023,LT Revenue,42916.88531,Blended,BVOD,3m Exhaust
18/06/2023,LT Revenue,27172.69653,Blended,Programmatic Video,3m Exhaust
18/06/2023,LT Revenue,7.81E-07,Blended,Youtube,3m Exhaust
18/06/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
18/06/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
18/06/2023,LT Revenue,0.01308503,Blended,Social FB IG,3m Exhaust
25/06/2023,LT Revenue,43337.11523,Blended,BVOD,3m Exhaust
25/06/2023,LT Revenue,27172.6977,Blended,Programmatic Video,3m Exhaust
25/06/2023,LT Revenue,2.32E-07,Blended,Youtube,3m Exhaust
25/06/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
25/06/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
25/06/2023,LT Revenue,0.006962768,Blended,Social FB IG,3m Exhaust
02/07/2023,LT Revenue,43584.73723,Blended,BVOD,3m Exhaust
02/07/2023,LT Revenue,27172.69799,Blended,Programmatic Video,3m Exhaust
02/07/2023,LT Revenue,6.89E-08,Blended,Youtube,3m Exhaust
02/07/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
02/07/2023,LT Revenue,141723.2762,Blended,TV,3m Exhaust
02/07/2023,LT Revenue,0.003705008,Blended,Social FB IG,3m Exhaust
09/07/2023,LT Revenue,43730.71293,Blended,BVOD,3m Exhaust
09/07/2023,LT Revenue,6834.152289,Blended,Programmatic Video,3m Exhaust
09/07/2023,LT Revenue,2.05E-08,Blended,Youtube,3m Exhaust
09/07/2023,LT Revenue,0,Blended,Direct Video,3m Exhaust
09/07/2023,LT Revenue,14079.85148,Blended,TV,3m Exhaust
09/07/2023,LT Revenue,0.001971498,Blended,Social FB IG,3m Exhaust
03/07/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
03/07/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
03/07/2022,Budget,0,Blended,Youtube,4m Exhaust
03/07/2022,Budget,0,Blended,Direct Video,4m Exhaust
03/07/2022,Budget,65002.18437,Blended,TV,4m Exhaust
03/07/2022,Budget,0,Blended,Social FB IG,4m Exhaust
10/07/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
10/07/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
10/07/2022,Budget,0,Blended,Youtube,4m Exhaust
10/07/2022,Budget,0,Blended,Direct Video,4m Exhaust
10/07/2022,Budget,65002.18437,Blended,TV,4m Exhaust
10/07/2022,Budget,0,Blended,Social FB IG,4m Exhaust
17/07/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
17/07/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
17/07/2022,Budget,0,Blended,Youtube,4m Exhaust
17/07/2022,Budget,0,Blended,Direct Video,4m Exhaust
17/07/2022,Budget,65002.18437,Blended,TV,4m Exhaust
17/07/2022,Budget,0,Blended,Social FB IG,4m Exhaust
24/07/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
24/07/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
24/07/2022,Budget,0,Blended,Youtube,4m Exhaust
24/07/2022,Budget,0,Blended,Direct Video,4m Exhaust
24/07/2022,Budget,65002.18437,Blended,TV,4m Exhaust
24/07/2022,Budget,0,Blended,Social FB IG,4m Exhaust
31/07/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
31/07/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
31/07/2022,Budget,0,Blended,Youtube,4m Exhaust
31/07/2022,Budget,0,Blended,Direct Video,4m Exhaust
31/07/2022,Budget,65002.18437,Blended,TV,4m Exhaust
31/07/2022,Budget,0,Blended,Social FB IG,4m Exhaust
07/08/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
07/08/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
07/08/2022,Budget,0,Blended,Youtube,4m Exhaust
07/08/2022,Budget,0,Blended,Direct Video,4m Exhaust
07/08/2022,Budget,65002.18437,Blended,TV,4m Exhaust
07/08/2022,Budget,0,Blended,Social FB IG,4m Exhaust
14/08/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
14/08/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
14/08/2022,Budget,0,Blended,Youtube,4m Exhaust
14/08/2022,Budget,0,Blended,Direct Video,4m Exhaust
14/08/2022,Budget,65002.18437,Blended,TV,4m Exhaust
14/08/2022,Budget,0,Blended,Social FB IG,4m Exhaust
21/08/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
21/08/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
21/08/2022,Budget,0,Blended,Youtube,4m Exhaust
21/08/2022,Budget,0,Blended,Direct Video,4m Exhaust
21/08/2022,Budget,65002.18437,Blended,TV,4m Exhaust
21/08/2022,Budget,0,Blended,Social FB IG,4m Exhaust
28/08/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
28/08/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
28/08/2022,Budget,0,Blended,Youtube,4m Exhaust
28/08/2022,Budget,0,Blended,Direct Video,4m Exhaust
28/08/2022,Budget,65002.18437,Blended,TV,4m Exhaust
28/08/2022,Budget,0,Blended,Social FB IG,4m Exhaust
04/09/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
04/09/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
04/09/2022,Budget,0,Blended,Youtube,4m Exhaust
04/09/2022,Budget,0,Blended,Direct Video,4m Exhaust
04/09/2022,Budget,65002.18437,Blended,TV,4m Exhaust
04/09/2022,Budget,0,Blended,Social FB IG,4m Exhaust
11/09/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
11/09/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
11/09/2022,Budget,0,Blended,Youtube,4m Exhaust
11/09/2022,Budget,0,Blended,Direct Video,4m Exhaust
11/09/2022,Budget,65002.18437,Blended,TV,4m Exhaust
11/09/2022,Budget,0,Blended,Social FB IG,4m Exhaust
18/09/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
18/09/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
18/09/2022,Budget,0,Blended,Youtube,4m Exhaust
18/09/2022,Budget,0,Blended,Direct Video,4m Exhaust
18/09/2022,Budget,65002.18437,Blended,TV,4m Exhaust
18/09/2022,Budget,0,Blended,Social FB IG,4m Exhaust
25/09/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
25/09/2022,Budget,0.015673886,Blended,Programmatic Video,4m Exhaust
25/09/2022,Budget,0,Blended,Youtube,4m Exhaust
25/09/2022,Budget,0,Blended,Direct Video,4m Exhaust
25/09/2022,Budget,65002.18437,Blended,TV,4m Exhaust
25/09/2022,Budget,0,Blended,Social FB IG,4m Exhaust
02/10/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
02/10/2022,Budget,0.016996507,Blended,Programmatic Video,4m Exhaust
02/10/2022,Budget,0,Blended,Youtube,4m Exhaust
02/10/2022,Budget,0,Blended,Direct Video,4m Exhaust
02/10/2022,Budget,65002.18437,Blended,TV,4m Exhaust
02/10/2022,Budget,0,Blended,Social FB IG,4m Exhaust
09/10/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
09/10/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
09/10/2022,Budget,0,Blended,Youtube,4m Exhaust
09/10/2022,Budget,0,Blended,Direct Video,4m Exhaust
09/10/2022,Budget,65002.18437,Blended,TV,4m Exhaust
09/10/2022,Budget,0,Blended,Social FB IG,4m Exhaust
16/10/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
16/10/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
16/10/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
16/10/2022,Budget,0,Blended,Direct Video,4m Exhaust
16/10/2022,Budget,65002.18437,Blended,TV,4m Exhaust
16/10/2022,Budget,0,Blended,Social FB IG,4m Exhaust
23/10/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
23/10/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
23/10/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
23/10/2022,Budget,0,Blended,Direct Video,4m Exhaust
23/10/2022,Budget,65002.18437,Blended,TV,4m Exhaust
23/10/2022,Budget,0,Blended,Social FB IG,4m Exhaust
30/10/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
30/10/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
30/10/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
30/10/2022,Budget,0,Blended,Direct Video,4m Exhaust
30/10/2022,Budget,65002.18437,Blended,TV,4m Exhaust
30/10/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
06/11/2022,Budget,5901.630339,Blended,BVOD,4m Exhaust
06/11/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
06/11/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
06/11/2022,Budget,0,Blended,Direct Video,4m Exhaust
06/11/2022,Budget,65002.18437,Blended,TV,4m Exhaust
06/11/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
13/11/2022,Budget,0,Blended,BVOD,4m Exhaust
13/11/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
13/11/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
13/11/2022,Budget,0,Blended,Direct Video,4m Exhaust
13/11/2022,Budget,65002.18437,Blended,TV,4m Exhaust
13/11/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
20/11/2022,Budget,0,Blended,BVOD,4m Exhaust
20/11/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
20/11/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
20/11/2022,Budget,0,Blended,Direct Video,4m Exhaust
20/11/2022,Budget,65002.18437,Blended,TV,4m Exhaust
20/11/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
27/11/2022,Budget,0,Blended,BVOD,4m Exhaust
27/11/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
27/11/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
27/11/2022,Budget,0,Blended,Direct Video,4m Exhaust
27/11/2022,Budget,65002.18437,Blended,TV,4m Exhaust
27/11/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
04/12/2022,Budget,0,Blended,BVOD,4m Exhaust
04/12/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
04/12/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
04/12/2022,Budget,0,Blended,Direct Video,4m Exhaust
04/12/2022,Budget,65002.18437,Blended,TV,4m Exhaust
04/12/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
11/12/2022,Budget,0,Blended,BVOD,4m Exhaust
11/12/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
11/12/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
11/12/2022,Budget,0,Blended,Direct Video,4m Exhaust
11/12/2022,Budget,65002.18437,Blended,TV,4m Exhaust
11/12/2022,Budget,18705.27019,Blended,Social FB IG,4m Exhaust
18/12/2022,Budget,0,Blended,BVOD,4m Exhaust
18/12/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
18/12/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
18/12/2022,Budget,0,Blended,Direct Video,4m Exhaust
18/12/2022,Budget,65002.18437,Blended,TV,4m Exhaust
18/12/2022,Budget,0,Blended,Social FB IG,4m Exhaust
25/12/2022,Budget,0,Blended,BVOD,4m Exhaust
25/12/2022,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
25/12/2022,Budget,4395.096893,Blended,Youtube,4m Exhaust
25/12/2022,Budget,0,Blended,Direct Video,4m Exhaust
25/12/2022,Budget,65002.18437,Blended,TV,4m Exhaust
25/12/2022,Budget,0,Blended,Social FB IG,4m Exhaust
01/01/2023,Budget,0,Blended,BVOD,4m Exhaust
01/01/2023,Budget,0.018319127,Blended,Programmatic Video,4m Exhaust
01/01/2023,Budget,4395.096893,Blended,Youtube,4m Exhaust
01/01/2023,Budget,0,Blended,Direct Video,4m Exhaust
01/01/2023,Budget,65002.18437,Blended,TV,4m Exhaust
01/01/2023,Budget,0,Blended,Social FB IG,4m Exhaust
08/01/2023,Budget,0,Blended,BVOD,4m Exhaust
08/01/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
08/01/2023,Budget,0,Blended,Youtube,4m Exhaust
08/01/2023,Budget,0,Blended,Direct Video,4m Exhaust
08/01/2023,Budget,67502.26838,Blended,TV,4m Exhaust
08/01/2023,Budget,0,Blended,Social FB IG,4m Exhaust
15/01/2023,Budget,0,Blended,BVOD,4m Exhaust
15/01/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
15/01/2023,Budget,0,Blended,Youtube,4m Exhaust
15/01/2023,Budget,0,Blended,Direct Video,4m Exhaust
15/01/2023,Budget,67502.26838,Blended,TV,4m Exhaust
15/01/2023,Budget,0,Blended,Social FB IG,4m Exhaust
22/01/2023,Budget,0,Blended,BVOD,4m Exhaust
22/01/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
22/01/2023,Budget,0,Blended,Youtube,4m Exhaust
22/01/2023,Budget,0,Blended,Direct Video,4m Exhaust
22/01/2023,Budget,67502.26838,Blended,TV,4m Exhaust
22/01/2023,Budget,0,Blended,Social FB IG,4m Exhaust
29/01/2023,Budget,0,Blended,BVOD,4m Exhaust
29/01/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
29/01/2023,Budget,0,Blended,Youtube,4m Exhaust
29/01/2023,Budget,0,Blended,Direct Video,4m Exhaust
29/01/2023,Budget,67502.26838,Blended,TV,4m Exhaust
29/01/2023,Budget,0,Blended,Social FB IG,4m Exhaust
05/02/2023,Budget,0,Blended,BVOD,4m Exhaust
05/02/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
05/02/2023,Budget,0,Blended,Youtube,4m Exhaust
05/02/2023,Budget,0,Blended,Direct Video,4m Exhaust
05/02/2023,Budget,67502.26838,Blended,TV,4m Exhaust
05/02/2023,Budget,0,Blended,Social FB IG,4m Exhaust
12/02/2023,Budget,0,Blended,BVOD,4m Exhaust
12/02/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
12/02/2023,Budget,0,Blended,Youtube,4m Exhaust
12/02/2023,Budget,0,Blended,Direct Video,4m Exhaust
12/02/2023,Budget,67502.26838,Blended,TV,4m Exhaust
12/02/2023,Budget,0,Blended,Social FB IG,4m Exhaust
19/02/2023,Budget,0,Blended,BVOD,4m Exhaust
19/02/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
19/02/2023,Budget,0,Blended,Youtube,4m Exhaust
19/02/2023,Budget,0,Blended,Direct Video,4m Exhaust
19/02/2023,Budget,67502.26838,Blended,TV,4m Exhaust
19/02/2023,Budget,0,Blended,Social FB IG,4m Exhaust
26/02/2023,Budget,0,Blended,BVOD,4m Exhaust
26/02/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
26/02/2023,Budget,0,Blended,Youtube,4m Exhaust
26/02/2023,Budget,0,Blended,Direct Video,4m Exhaust
26/02/2023,Budget,67502.26838,Blended,TV,4m Exhaust
26/02/2023,Budget,0,Blended,Social FB IG,4m Exhaust
05/03/2023,Budget,0,Blended,BVOD,4m Exhaust
05/03/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
05/03/2023,Budget,0,Blended,Youtube,4m Exhaust
05/03/2023,Budget,0,Blended,Direct Video,4m Exhaust
05/03/2023,Budget,67502.26838,Blended,TV,4m Exhaust
05/03/2023,Budget,0,Blended,Social FB IG,4m Exhaust
12/03/2023,Budget,0,Blended,BVOD,4m Exhaust
12/03/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
12/03/2023,Budget,0,Blended,Youtube,4m Exhaust
12/03/2023,Budget,0,Blended,Direct Video,4m Exhaust
12/03/2023,Budget,67502.26838,Blended,TV,4m Exhaust
12/03/2023,Budget,0,Blended,Social FB IG,4m Exhaust
19/03/2023,Budget,0,Blended,BVOD,4m Exhaust
19/03/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
19/03/2023,Budget,0,Blended,Youtube,4m Exhaust
19/03/2023,Budget,0,Blended,Direct Video,4m Exhaust
19/03/2023,Budget,67502.26838,Blended,TV,4m Exhaust
19/03/2023,Budget,0,Blended,Social FB IG,4m Exhaust
26/03/2023,Budget,0,Blended,BVOD,4m Exhaust
26/03/2023,Budget,0,Blended,Programmatic Video,4m Exhaust
26/03/2023,Budget,0,Blended,Youtube,4m Exhaust
26/03/2023,Budget,0,Blended,Direct Video,4m Exhaust
26/03/2023,Budget,67502.26838,Blended,TV,4m Exhaust
26/03/2023,Budget,0,Blended,Social FB IG,4m Exhaust
02/04/2023,Budget,0,Blended,BVOD,4m Exhaust
02/04/2023,Budget,0.038649594,Blended,Programmatic Video,4m Exhaust
02/04/2023,Budget,0,Blended,Youtube,4m Exhaust
02/04/2023,Budget,0,Blended,Direct Video,4m Exhaust
02/04/2023,Budget,67502.26838,Blended,TV,4m Exhaust
02/04/2023,Budget,0,Blended,Social FB IG,4m Exhaust
09/04/2023,Budget,0,Blended,BVOD,4m Exhaust
09/04/2023,Budget,0.038649594,Blended,Programmatic Video,4m Exhaust
09/04/2023,Budget,0,Blended,Youtube,4m Exhaust
09/04/2023,Budget,0,Blended,Direct Video,4m Exhaust
09/04/2023,Budget,67502.26838,Blended,TV,4m Exhaust
09/04/2023,Budget,0,Blended,Social FB IG,4m Exhaust
16/04/2023,Budget,0,Blended,BVOD,4m Exhaust
16/04/2023,Budget,0.038649594,Blended,Programmatic Video,4m Exhaust
16/04/2023,Budget,0,Blended,Youtube,4m Exhaust
16/04/2023,Budget,0,Blended,Direct Video,4m Exhaust
16/04/2023,Budget,67502.26838,Blended,TV,4m Exhaust
16/04/2023,Budget,0,Blended,Social FB IG,4m Exhaust
23/04/2023,Budget,0,Blended,BVOD,4m Exhaust
