,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel,Year,Volume Scale-up factor (yearly),NNS,MC,FX rate,Volume
8891,2023-01-01,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8892,2023-01-08,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8893,2023-01-15,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8894,2023-01-22,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8895,2023-01-29,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8896,2023-02-05,YouTube_Saudi Arabia_Nesquik,5946.992804999991,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,254.98473605340092
8897,2023-02-12,YouTube_Saudi Arabia_Nesquik,5023.065697499995,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,215.37020861687932
8898,2023-02-19,YouTube_Saudi Arabia_Nesquik,4743.906434999991,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,203.40090695477218
8899,2023-02-26,YouTube_Saudi Arabia_Nesquik,3559.730853749992,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,152.62790151712497
8900,2023-03-05,YouTube_Saudi Arabia_Nesquik,4211.702808749994,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,180.58201249572323
8901,2023-03-12,YouTube_Saudi Arabia_Nesquik,2524.140041249998,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,108.22565341576065
8902,2023-03-19,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8903,2023-03-26,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8904,2023-04-02,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8905,2023-04-09,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8906,2023-04-16,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8907,2023-04-23,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8908,2023-04-30,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8909,2023-05-07,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8910,2023-05-14,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8911,2023-05-21,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8912,2023-05-28,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8913,2023-06-04,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8914,2023-06-11,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8915,2023-06-18,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8916,2023-06-25,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8917,2023-07-02,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8918,2023-07-09,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8919,2023-07-16,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8920,2023-07-23,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8921,2023-07-30,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8922,2023-08-06,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8923,2023-08-13,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8924,2023-08-20,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8925,2023-08-27,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8926,2023-09-03,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8927,2023-09-10,YouTube_Saudi Arabia_Nesquik,3233.744876249994,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,138.65084602782593
8928,2023-09-17,YouTube_Saudi Arabia_Nesquik,3233.744876249995,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,138.65084602782596
8929,2023-09-24,YouTube_Saudi Arabia_Nesquik,3233.744876249996,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,138.65084602782602
8930,2023-10-01,YouTube_Saudi Arabia_Nesquik,3233.744876249998,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,138.6508460278261
8931,2023-10-08,YouTube_Saudi Arabia_Nesquik,3233.744876249997,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,138.65084602782608
8932,2023-10-15,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8933,2023-10-22,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8934,2023-10-29,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8935,2023-11-05,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8936,2023-11-12,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8937,2023-11-19,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8938,2023-11-26,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8939,2023-12-03,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8940,2023-12-10,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8941,2023-12-17,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8942,2023-12-24,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8943,2023-12-31,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,OLV,YouTube,2023,2.25,37.02053411177786,0.63,0.240137,0.0
8944,2020-01-12,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8945,2020-01-19,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8946,2020-01-26,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8947,2020-02-02,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8948,2020-02-09,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8949,2020-02-16,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8950,2020-02-23,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8951,2020-03-01,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8952,2020-03-08,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8953,2020-03-15,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8954,2020-03-22,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8955,2020-03-29,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8956,2020-04-05,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8957,2020-04-12,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8958,2020-04-19,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8959,2020-04-26,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8960,2020-05-03,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8961,2020-05-10,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8962,2020-05-17,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8963,2020-05-24,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8964,2020-05-31,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8965,2020-06-07,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8966,2020-06-14,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8967,2020-06-21,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8968,2020-06-28,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8969,2020-07-05,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8970,2020-07-12,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8971,2020-07-19,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8972,2020-07-26,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8973,2020-08-02,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8974,2020-08-09,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8975,2020-08-16,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8976,2020-08-23,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8977,2020-08-30,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8978,2020-09-06,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8979,2020-09-13,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8980,2020-09-20,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8981,2020-09-27,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8982,2020-10-04,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8983,2020-10-11,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8984,2020-10-18,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8985,2020-10-25,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8986,2020-11-01,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8987,2020-11-08,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8988,2020-11-15,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8989,2020-11-22,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8990,2020-11-29,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8991,2020-12-06,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8992,2020-12-13,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8993,2020-12-20,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8994,2020-12-27,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2020,,,,,
8995,2021-01-03,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
8996,2021-01-10,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
8997,2021-01-17,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
8998,2021-01-24,YouTube_Saudi Arabia_Nesquik,3568.319622777619,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,200.1040514817031
8999,2021-01-31,YouTube_Saudi Arabia_Nesquik,3568.319622777616,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,200.10405148170292
9000,2021-02-07,YouTube_Saudi Arabia_Nesquik,3568.319622777614,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,200.1040514817028
9001,2021-02-14,YouTube_Saudi Arabia_Nesquik,3568.319622777616,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,200.10405148170292
9002,2021-02-21,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9003,2021-02-28,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9004,2021-03-07,YouTube_Saudi Arabia_Nesquik,7886.978595230398,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,442.2855959373317
9005,2021-03-14,YouTube_Saudi Arabia_Nesquik,7886.978595230406,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,442.2855959373322
9006,2021-03-21,YouTube_Saudi Arabia_Nesquik,7886.9785952303955,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,442.2855959373316
9007,2021-03-28,YouTube_Saudi Arabia_Nesquik,7886.9785952303955,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,442.2855959373316
9008,2021-04-04,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9009,2021-04-11,YouTube_Saudi Arabia_Nesquik,4776.2236173149395,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,267.8408320001769
9010,2021-04-18,YouTube_Saudi Arabia_Nesquik,4776.223617314942,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,267.84083200017704
9011,2021-04-25,YouTube_Saudi Arabia_Nesquik,4776.2236173149395,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,267.8408320001769
9012,2021-05-02,YouTube_Saudi Arabia_Nesquik,4776.2236173149395,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,267.8408320001769
9013,2021-05-09,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9014,2021-05-16,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9015,2021-05-23,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9016,2021-05-30,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9017,2021-06-06,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9018,2021-06-13,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9019,2021-06-20,YouTube_Saudi Arabia_Nesquik,1767.4173450198457,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,99.11314253912256
9020,2021-06-27,YouTube_Saudi Arabia_Nesquik,1767.4173450198432,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,99.11314253912242
9021,2021-07-04,YouTube_Saudi Arabia_Nesquik,1767.4173450198432,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,99.11314253912242
9022,2021-07-11,YouTube_Saudi Arabia_Nesquik,1767.4173450198457,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,99.11314253912256
9023,2021-07-18,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9024,2021-07-25,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9025,2021-08-01,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9026,2021-08-08,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
9027,2021-08-15,YouTube_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,OLV,YouTube,2021,2.14,29.23331265069523,0.61,0.240137,0.0
