,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel
5561,2021-12-19,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5562,2021-12-26,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5563,2022-01-02,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5564,2022-01-09,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5565,2022-01-16,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5566,2022-01-23,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5567,2022-01-30,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5568,2022-02-06,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5569,2022-02-13,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5570,2022-02-20,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5571,2022-02-27,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5572,2022-03-06,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5573,2022-03-13,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5574,2022-03-20,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5575,2022-03-27,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5576,2022-04-03,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5577,2022-04-10,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5578,2022-04-17,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5579,2022-04-24,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5580,2022-05-01,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5581,2022-05-08,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5582,2022-05-15,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5583,2022-05-22,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5584,2022-05-29,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5585,2022-06-05,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5586,2022-06-12,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5587,2022-06-19,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5588,2022-06-26,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5589,2022-07-03,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5590,2022-07-10,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5591,2022-07-17,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5592,2022-07-24,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5593,2022-07-31,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5594,2022-08-07,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5595,2022-08-14,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5596,2022-08-21,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5597,2022-08-28,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5598,2022-09-04,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5599,2022-09-11,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5600,2022-09-18,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5601,2022-09-25,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5602,2022-10-02,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5603,2022-10-09,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5604,2022-10-16,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5605,2022-10-23,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5606,2022-10-30,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5607,2022-11-06,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5608,2022-11-13,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5609,2022-11-20,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5610,2022-11-27,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5611,2022-12-04,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5612,2022-12-11,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5613,2022-12-18,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5614,2022-12-25,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5615,2023-01-01,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5616,2023-01-08,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5617,2023-01-15,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5618,2023-01-22,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5619,2023-01-29,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5620,2023-02-05,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5621,2023-02-12,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5622,2023-02-19,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5623,2023-02-26,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5624,2023-03-05,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5625,2023-03-12,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5626,2023-03-19,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5627,2023-03-26,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5628,2023-04-02,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5629,2023-04-09,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5630,2023-04-16,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5631,2023-04-23,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5632,2023-04-30,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5633,2023-05-07,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5634,2023-05-14,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5635,2023-05-21,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5636,2023-05-28,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5637,2023-06-04,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5638,2023-06-11,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5639,2023-06-18,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5640,2023-06-25,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5641,2023-07-02,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5642,2023-07-09,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5643,2023-07-16,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5644,2023-07-23,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5645,2023-07-30,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5646,2023-08-06,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5647,2023-08-13,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5648,2023-08-20,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5649,2023-08-27,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5650,2023-09-03,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5651,2023-09-10,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5652,2023-09-17,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5653,2023-09-24,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5654,2023-10-01,OLV_France_Chocapic,0.0,Scenario 2,ST Revenue,France,Chocapic,OLV,OLV
5655,2020-01-12,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5656,2020-01-19,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5657,2020-01-26,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5658,2020-02-02,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5659,2020-02-09,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5660,2020-02-16,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5661,2020-02-23,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5662,2020-03-01,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5663,2020-03-08,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5664,2020-03-15,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5665,2020-03-22,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5666,2020-03-29,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5667,2020-04-05,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5668,2020-04-12,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5669,2020-04-19,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5670,2020-04-26,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5671,2020-05-03,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5672,2020-05-10,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5673,2020-05-17,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5674,2020-05-24,OLV_France_Chocapic,919.8885622879965,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5675,2020-05-31,OLV_France_Chocapic,1080.0160262406598,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5676,2020-06-07,OLV_France_Chocapic,835.5016150095958,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5677,2020-06-14,OLV_France_Chocapic,664.4138332354804,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5678,2020-06-21,OLV_France_Chocapic,1303.504232069292,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5679,2020-06-28,OLV_France_Chocapic,307.17628163617474,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5680,2020-07-05,OLV_France_Chocapic,47.49821739722385,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5681,2020-07-12,OLV_France_Chocapic,6.856749444683334,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5682,2020-07-19,OLV_France_Chocapic,0.9799926218839926,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5683,2020-07-26,OLV_France_Chocapic,0.1398643416077997,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5684,2020-08-02,OLV_France_Chocapic,0.019957340203824774,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5685,2020-08-09,OLV_France_Chocapic,0.0028476439116887345,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5686,2020-08-16,OLV_France_Chocapic,0.0004063187830737669,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5687,2020-08-23,OLV_France_Chocapic,5.797594807816106e-05,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5688,2020-08-30,OLV_France_Chocapic,8.272347707945408e-06,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5689,2020-09-06,OLV_France_Chocapic,1.1803469800537041e-06,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5690,2020-09-13,OLV_France_Chocapic,1.6841875984000167e-07,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5691,2020-09-20,OLV_France_Chocapic,2.403093178992488e-08,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5692,2020-09-27,OLV_France_Chocapic,3.4288149253351746e-09,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5693,2020-10-04,OLV_France_Chocapic,4.892142118870667e-10,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5694,2020-10-11,OLV_France_Chocapic,6.983169985236397e-11,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5695,2020-10-18,OLV_France_Chocapic,1.0003979473231918e-11,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5696,2020-10-25,OLV_France_Chocapic,1.3730952218161454e-12,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5697,2020-11-01,OLV_France_Chocapic,1.9615646025944936e-13,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5698,2020-11-08,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5699,2020-11-15,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5700,2020-11-22,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5701,2020-11-29,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5702,2020-12-06,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5703,2020-12-13,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5704,2020-12-20,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5705,2020-12-27,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5706,2021-01-03,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5707,2021-01-10,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5708,2021-01-17,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5709,2021-01-24,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5710,2021-01-31,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5711,2021-02-07,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5712,2021-02-14,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5713,2021-02-21,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5714,2021-02-28,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5715,2021-03-07,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5716,2021-03-14,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5717,2021-03-21,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5718,2021-03-28,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5719,2021-04-04,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5720,2021-04-11,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5721,2021-04-18,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5722,2021-04-25,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5723,2021-05-02,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5724,2021-05-09,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5725,2021-05-16,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5726,2021-05-23,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5727,2021-05-30,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5728,2021-06-06,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5729,2021-06-13,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5730,2021-06-20,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5731,2021-06-27,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5732,2021-07-04,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5733,2021-07-11,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5734,2021-07-18,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5735,2021-07-25,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5736,2021-08-01,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5737,2021-08-08,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5738,2021-08-15,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5739,2021-08-22,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5740,2021-08-29,OLV_France_Chocapic,73.31891444142948,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5741,2021-09-05,OLV_France_Chocapic,83.52944928060454,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5742,2021-09-12,OLV_France_Chocapic,84.98132081589334,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5743,2021-09-19,OLV_France_Chocapic,85.18838023790425,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5744,2021-09-26,OLV_France_Chocapic,12.41416708829301,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5745,2021-10-03,OLV_France_Chocapic,1.7766843437695028,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5746,2021-10-10,OLV_France_Chocapic,0.2536170648984702,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5747,2021-10-17,OLV_France_Chocapic,0.036189794271181325,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5748,2021-10-24,OLV_France_Chocapic,0.005163817028363869,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5749,2021-10-31,OLV_France_Chocapic,0.0007368045639449252,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5750,2021-11-07,OLV_France_Chocapic,0.00010513160686596546,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5751,2021-11-14,OLV_France_Chocapic,1.500079362164393e-05,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5752,2021-11-21,OLV_France_Chocapic,2.1404010358824143e-06,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5753,2021-11-28,OLV_France_Chocapic,3.0540501617510866e-07,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5754,2021-12-05,OLV_France_Chocapic,4.3576942272477716e-08,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5755,2021-12-12,OLV_France_Chocapic,6.217767477304026e-09,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5756,2021-12-19,OLV_France_Chocapic,8.872156697534894e-10,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5757,2021-12-26,OLV_France_Chocapic,1.2652091686734484e-10,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5758,2022-01-02,OLV_France_Chocapic,1.804639434386934e-11,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5759,2022-01-09,OLV_France_Chocapic,2.5500339833728418e-12,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5760,2022-01-16,OLV_France_Chocapic,3.923129205188987e-13,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5761,2022-01-23,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5762,2022-01-30,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5763,2022-02-06,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5764,2022-02-13,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5765,2022-02-20,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5766,2022-02-27,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5767,2022-03-06,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5768,2022-03-13,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5769,2022-03-20,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5770,2022-03-27,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5771,2022-04-03,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5772,2022-04-10,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5773,2022-04-17,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5774,2022-04-24,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5775,2022-05-01,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5776,2022-05-08,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5777,2022-05-15,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5778,2022-05-22,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5779,2022-05-29,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5780,2022-06-05,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5781,2022-06-12,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5782,2022-06-19,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5783,2022-06-26,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5784,2022-07-03,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5785,2022-07-10,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5786,2022-07-17,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5787,2022-07-24,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5788,2022-07-31,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5789,2022-08-07,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5790,2022-08-14,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5791,2022-08-21,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5792,2022-08-28,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5793,2022-09-04,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5794,2022-09-11,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5795,2022-09-18,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5796,2022-09-25,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5797,2022-10-02,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5798,2022-10-09,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5799,2022-10-16,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5800,2022-10-23,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5801,2022-10-30,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5802,2022-11-06,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5803,2022-11-13,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
5804,2022-11-20,OLV_France_Chocapic,0.0,Scenario 2,LT Revenue,France,Chocapic,OLV,OLV
